sess,graph,trialNum,resp,path,pID,walk,ISI_raw,correct_raw,onset_raw,resp_raw,rt_raw,typing_raw,order
2,modular,331,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,332,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,333,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,334,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,335,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,336,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,337,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,338,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,339,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,340,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,341,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,342,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,343,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,344,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,345,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,346,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,347,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,348,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,349,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,350,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,351,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,352,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,353,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,354,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,355,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,356,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,357,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,358,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,359,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,360,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,361,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,362,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,363,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,364,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,365,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,366,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,367,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,368,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,369,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,370,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,371,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,372,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,373,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,374,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,375,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,376,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,377,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,378,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,379,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,380,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,381,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,382,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,383,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,384,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,385,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,386,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,387,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,388,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,389,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,390,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,391,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,392,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,393,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,394,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,395,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,396,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,397,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,398,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,399,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,400,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,401,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,402,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,403,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,404,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,405,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,406,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,407,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,408,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,409,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,410,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,411,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,412,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,413,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,414,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,415,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,416,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,417,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,418,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,419,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,420,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,421,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,422,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,423,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,424,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,425,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,426,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,427,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,428,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,429,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,430,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,431,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,432,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,433,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,434,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,435,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,436,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,437,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,438,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,439,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,440,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,441,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,442,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,443,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,444,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,445,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,446,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,447,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,448,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,449,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,450,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,451,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,452,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,453,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,454,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,455,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,456,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,457,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,458,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,459,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,460,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,461,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,462,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,463,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,464,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,465,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,466,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,467,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,468,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,469,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,470,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,471,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,472,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,473,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,474,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,475,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,476,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,477,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,478,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,479,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,480,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,481,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,482,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,483,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,484,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,485,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,486,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,487,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,488,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,489,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,490,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,491,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,492,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,493,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,494,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,495,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,496,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,497,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,498,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,499,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,500,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,501,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,502,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,503,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,504,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,505,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,506,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,507,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,508,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,509,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,510,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,511,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,512,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,513,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,514,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,515,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,516,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,517,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,518,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,519,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,520,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,521,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,522,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,523,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,524,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,525,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,526,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,527,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,528,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,529,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,530,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,531,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,532,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,533,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,534,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,535,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,536,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,537,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,538,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,539,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,540,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,541,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,542,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,543,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,544,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,545,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,546,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,547,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,548,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,549,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,550,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,551,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,552,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,553,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,554,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,555,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,556,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,557,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,558,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,559,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,560,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,561,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,562,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,563,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,564,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,565,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,566,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,567,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,568,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,569,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,570,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,571,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,572,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,573,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,574,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,575,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,576,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,577,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,578,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,579,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,580,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,581,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,582,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,583,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,584,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,585,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,586,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,587,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,588,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,589,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,590,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,591,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,592,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,593,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,594,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,595,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,596,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,597,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,598,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,599,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,600,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,601,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,602,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,603,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,604,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,605,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,606,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,607,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,608,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,609,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,610,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,611,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,612,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,613,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,614,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,615,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,616,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,617,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,618,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,619,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,620,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,621,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,622,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,623,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,624,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,625,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,626,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,627,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,628,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,629,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,630,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,631,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,632,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,633,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,634,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,635,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,636,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,637,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,638,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,639,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,640,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,641,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,642,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,643,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,644,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,645,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,646,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,647,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,648,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,649,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,650,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,651,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,652,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,653,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,654,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,655,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,656,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,657,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,658,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,659,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,660,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,661,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,662,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,663,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,664,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,665,r,img/target_4.png,60,7,,,,'--',,'--',
